"variable","dummyVariable","typeEnd","databaseStart","variableStart","ICES.confirmation","typeStart","recEnd","numValidCat","catLabel","catLabelLong","units","recStart","catStartLabel","variableStartShortLabel","variableStartLabel","notes","version","lastUpdated","status","reviewNotes","review"
"SMK_09A_B","SMK_09A_B_cat4_NAb","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m, cchs2019_2020_p, cchs2021_p, cchs2022_p, cchs2023_p","cchs2003_p::SMKC_09A, cchs2005_p::SMKE_09A, cchs2015_2016_p::SMK_080, cchs2017_2018_p::SMK_080, cchs2003_m::SMKC_09A, cchs2005_m::SMKE_09A, cchs2015_2016_m::SMK_080, cchs2017_2018_m::SMK_080, cchs2003_m::SMKC_09A, cchs2005_m::SMKE_09A, cchs2015_2016_m::SMK_080, cchs2017_2018_m::SMK_080, cchs2019_2020_m::SMK_080, cchs2021_m::SMK_080, cchs2023_m::SPU_25, [SMK_09A]","ICES confirmed","cat","NA::b","4","Missing","missing","years","else","else","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Migrated from production. Converted deprecated _i suffix to _m. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMK_09A_B","N/A","cat","cchs2022_p, cchs2022_m, cchs2019_2020_p, cchs2021_p, cchs2023_p, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES confirmed","N/A","Func::calculate_SMK_09A_cont","N/A","N/A","N/A","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Migrated from production. Converted deprecated _i suffix to _m. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).","No typeStart"
"SMK_09A_B","SMK_09A_B_cat4_1","cat","cchs2022_p, cchs2022_m, cchs2019_2020_p, cchs2021_p, cchs2023_p, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES confirmed","N/A","1","N/A","<1 year","converted age - Less than one year ago","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Migrated from production. Converted deprecated _i suffix to _m. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).","No typeStart"
"SMK_09A_B","SMK_09A_B_cat4_2","cat","cchs2022_p, cchs2022_m, cchs2019_2020_p, cchs2021_p, cchs2023_p, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES confirmed","N/A","2","N/A","1 to <2 years","converted age - 1 year to less than 2 years ago","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Migrated from production. Converted deprecated _i suffix to _m. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).","No typeStart"
"SMK_09A_B","SMK_09A_B_cat4_3","cat","cchs2022_p, cchs2022_m, cchs2019_2020_p, cchs2021_p, cchs2023_p, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES confirmed","N/A","3","N/A","2 to <3 years","converted age - 2 years to less than 3 years ago","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Migrated from production. Converted deprecated _i suffix to _m. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).","No typeStart"
"SMK_09A_B","SMK_09A_B_cat4_4","cat","cchs2022_p, cchs2022_m, cchs2019_2020_p, cchs2021_p, cchs2023_p, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES confirmed","N/A","4","N/A","3 or more years","converted age - 3 or more years ago","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Migrated from production. Converted deprecated _i suffix to _m. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).","No typeStart"
"SMK_09A_B","SMK_09A_B_cat4_NAa","cat","cchs2022_p, cchs2022_m, cchs2019_2020_p, cchs2021_p, cchs2023_p, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES confirmed","N/A","NA::a","N/A","Not applicable","not applicable","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Migrated from production. Converted deprecated _i suffix to _m. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).","No typeStart"
"SMK_09A_B","SMK_09A_B_cat4_NAb","cat","cchs2022_p, cchs2022_m, cchs2019_2020_p, cchs2021_p, cchs2023_p, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES confirmed","N/A","NA::b","N/A","Missing","missing","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Migrated from production. Converted deprecated _i suffix to _m. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).","No typeStart"
"SMK_09A","N/A","cont","cchs2001_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","cchs2001_p::SMKA_09A","","cat","0.5","N/A","<1 year","converted age - Less than one year ago","years","1","Less than one year ago","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2001_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","cchs2001_p::SMKA_09A","","cat","1.5","N/A","1 to <2 years","converted age - 1 year to 2 years ago","years","2","1 year to 2 years ago","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2001_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","cchs2001_p::SMKA_09A","","cat","4","N/A","3 to 5 years","converted age - 3 years to 5 years ago","years","3","3 years to 5 years ago","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2001_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","cchs2001_p::SMKA_09A","","cat","6","N/A","> 5 years","converted age - More than 5 years ago","years","4","More than 5 years ago","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2001_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","cchs2001_p::SMKA_09A","","cat","NA::a","N/A","Not applicable","not applicable","years","6","not applicable","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2001_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","cchs2001_p::SMKA_09A","","cat","NA::b","N/A","Missing","missing","years","[7,9]","don't know (7); refusal (8); not stated (9)","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2001_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","cchs2001_p::SMKA_09A","","cat","NA::b","N/A","Missing","missing","years","else","else","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2003_p::SMKC_09A, cchs2005_p::SMKE_09A, cchs2015_2016_p::SMK_080, cchs2017_2018_p::SMK_080, [SMK_09A]","","cat","0.5","N/A","<1 year","converted age - Less than one year ago","years","1","Less than 1 year","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2003_p::SMKC_09A, cchs2005_p::SMKE_09A, cchs2015_2016_p::SMK_080, cchs2017_2018_p::SMK_080, [SMK_09A]","","cat","1.5","N/A","1 to <2 years","converted age - 1 year to less than 2 years ago","years","2","1 to <2 years","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2003_p::SMKC_09A, cchs2005_p::SMKE_09A, cchs2015_2016_p::SMK_080, cchs2017_2018_p::SMK_080, [SMK_09A]","","cat","2.5","N/A","2 to <3 years","converted age - 2 years to less than 3 years ago","years","3","2 to <3 years","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2003_p::SMKC_09A, cchs2005_p::SMKE_09A, cchs2015_2016_p::SMK_080, cchs2017_2018_p::SMK_080, [SMK_09A]","","cat","4","N/A","3 or more years","converted age - 3 or more years ago","years","4","3 years or more","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2003_p::SMKC_09A, cchs2005_p::SMKE_09A, cchs2015_2016_p::SMK_080, cchs2017_2018_p::SMK_080, [SMK_09A]","","cat","NA::a","N/A","Not applicable","not applicable","years","6","not applicable","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2003_p::SMKC_09A, cchs2005_p::SMKE_09A, cchs2015_2016_p::SMK_080, cchs2017_2018_p::SMK_080, [SMK_09A]","","cat","NA::b","N/A","Missing","missing","years","[7,9]","don't know (7); refusal (8); not stated (9)","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2003_p::SMKC_09A, cchs2005_p::SMKE_09A, cchs2015_2016_p::SMK_080, cchs2017_2018_p::SMK_080, [SMK_09A]","","cat","NA::b","N/A","Missing","missing","years","else","else","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","","N/A","Func::calculate_SMK_09A_cont","N/A","N/A","N/A","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.","recStart and other columns N/A"
"SMK_09A","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","","N/A","0.5","N/A","<1 year","converted age - Less than one year ago","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.","recStart and other columns N/A"
"SMK_09A","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","","N/A","1.5","N/A","1 to <2 years","converted age - 1 year to less than 2 years ago","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.","recStart and other columns N/A"
"SMK_09A","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","","N/A","2.5","N/A","2 to <3 years","converted age - 2 years to less than 3 years ago","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.","recStart and other columns N/A"
"SMK_09A","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","","N/A","4","N/A","3 or more years","converted age - 3 or more years ago","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.","recStart and other columns N/A"
"SMK_09A","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","","N/A","NA::a","N/A","Not applicable","not applicable","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.","recStart and other columns N/A"
"SMK_09A","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","","N/A","NA::b","N/A","Missing","missing","years","N/A","N/A","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.","recStart and other columns N/A"
"SMK_06C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","[SMK_06C]","","cat","1","3","3 to 5 years","3 to 5 years","years","[3,6)","3 to 5 years","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_06C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","[SMK_06C]","","cat","2","3","6 to 10 years","6 to 10 years","years","[6,11)","6 to 10 years","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_06C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","[SMK_06C]","","cat","3","3","11+ years","11 or more years","years","[11,82]","11 or more years","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_06C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","[SMK_06C]","","cat","NA::a","3","Not applicable","not applicable","years","996","not applicable","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_06C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","[SMK_06C]","","cat","NA::b","3","Missing","missing","years","[997,999]","don't know (997); refusal (998); not stated (999)","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_06C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","[SMK_06C]","","cat","NA::b","3","Missing","missing","years","else","else","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","Func::calculate_SMK_09A_cont","N/A","N/A","N/A","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","1","3","3 to 5 years","converted years - 3 to 5 years","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","2","3","6 to 10 years","converted years - 6 to 10 years","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","3","3","11+ years","converted years - 11 or more years","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","NA::a","3","Not applicable","not applicable","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","NA::b","3","Missing","missing","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","1","3","3 to 5 years","3 to 5 years","years","[3,6)","3 to 5 years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","2","3","6 to 10 years","6 to 10 years","years","[6,11)","6 to 10 years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","3","3","11+ years","11 or more years","years","[11,82]","11 or more years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","NA::a","3","Not applicable","not applicable","years","996","not applicable","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","NA::b","3","Missing","missing","years","[997,999]","don't know (997); refusal (998); not stated (999)","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","NA::b","3","Missing","missing","years","else","else","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","Func::calculate_SMK_09A_cont","N/A","N/A","N/A","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","1","3","3 to 5 years","converted years - 3 to 5 years","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","2","3","6 to 10 years","converted years - 6 to 10 years","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","3","3","11+ years","converted years - 11 or more years","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","NA::a","3","Not applicable","not applicable","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","NA::b","3","Missing","missing","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","1","3","3 to 5 years","3 to 5 years","years","[3,6)","3 to 5 years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","2","3","6 to 10 years","6 to 10 years","years","[6,11)","6 to 10 years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","3","3","11+ years","11 or more years","years","[11,82]","11 or more years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","NA::a","3","Not applicable","not applicable","years","996","not applicable","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","NA::b","3","Missing","missing","years","[997,999]","don't know (997); refusal (998); not stated (999)","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09C","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cat","NA::b","3","Missing","missing","years","else","else","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Master true continuous. New for v3.0.0.",""
"SMK_09A_cont","N/A","cont","cchs2001_p, cchs2001_m, cchs2019_2020_p, cchs2021_p, cchs2022_p, cchs2023_p, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","cchs2001_p::SMKA_09A","","cat","0.5","N/A","<1 year","converted age - Less than one year ago","years","1","Less than one year ago","Stop age (fmr daily)","When did you stop smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
